vacancy_id,technology,frequency,category,level,domain,fgos_competencies,prof_standards
121650431,Python,6,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121650431,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121650431,Docker,3,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121650431,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122002140,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122002140,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122002140,React,4,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122144350,Python,3,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122144350,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122213129,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
120616324,Python,3,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
120616324,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122187836,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122400913,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122400913,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122400913,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122326175,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122326175,SQL,3,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
120918068,Python,6,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
120918068,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122184451,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122184451,React,2,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122184451,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122346019,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122346019,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121543749,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122015718,Python,5,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122015718,JavaScript,3,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122015718,React,4,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122015718,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122015718,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122403364,Python,3,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122403364,SQL,3,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122403364,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122058540,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122058540,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122058540,React,2,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122058540,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122058540,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122214913,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122214913,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122059966,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122059966,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122059966,React,1,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122059966,SQL,3,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122059966,Docker,4,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122059966,Git,2,Инструмент,basic,development,ПК-1,06.001_A
119302455,Python,4,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121933473,Python,4,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121933473,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121933473,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121933473,Git,2,Инструмент,basic,development,ПК-1,06.001_A
122399992,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122399992,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122399992,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122399992,Git,1,Инструмент,basic,development,ПК-1,06.001_A
121698196,Python,4,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121698196,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121698196,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121698196,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122017385,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122017385,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122017385,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122425382,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122425382,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122322675,Python,3,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122322675,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122322675,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121253238,Python,5,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121253238,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121253238,Git,1,Инструмент,basic,development,ПК-1,06.001_A
121653896,Python,3,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121653896,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121653896,Git,2,Инструмент,basic,development,ПК-1,06.001_A
122253988,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122274984,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122274984,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122274984,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122292713,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122292713,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122292713,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121946287,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121946287,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121946287,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122005493,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122005493,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122390522,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122147654,Python,3,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122147654,SQL,3,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122274619,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122274619,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121961249,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121961249,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121961249,Git,2,Инструмент,basic,development,ПК-1,06.001_A
122043009,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122043009,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122266358,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122266358,React,1,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122266358,SQL,3,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122266358,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121957585,Python,4,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121957585,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121957585,Git,2,Инструмент,basic,development,ПК-1,06.001_A
122423270,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122423270,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122428899,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122428899,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122221163,Python,5,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122221163,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121841688,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121841688,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122101048,Python,4,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122101048,Git,2,Инструмент,basic,development,ПК-1,06.001_A
122392172,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122392172,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122137192,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122137192,React,1,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122313678,Python,4,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122313678,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122313678,Git,2,Инструмент,basic,development,ПК-1,06.001_A
122309878,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122309878,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122218275,Python,4,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122218275,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122218275,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122316786,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122316786,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122351309,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122351309,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122306253,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122042940,Python,7,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122042940,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122042940,Git,1,Инструмент,basic,development,ПК-1,06.001_A
119495664,Python,4,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
119495664,React,2,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
119495664,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
119495664,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
119495664,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122073452,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122073452,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121402973,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121402973,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121402973,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121402973,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122213772,Python,4,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122357604,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122357604,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122357604,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122357604,Git,1,Инструмент,basic,development,ПК-1,06.001_A
121484485,Python,4,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121484485,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121484485,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122253479,Python,4,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122253479,SQL,5,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122253479,Git,2,Инструмент,basic,development,ПК-1,06.001_A
122397876,Python,3,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122397876,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122397876,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122397876,Git,3,Инструмент,basic,development,ПК-1,06.001_A
121379538,Python,3,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121379538,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122198366,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122198366,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122191945,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121046084,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121046084,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121046084,Git,2,Инструмент,basic,development,ПК-1,06.001_A
121508893,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121508893,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
115205872,Python,3,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
115205872,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
115205872,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
115205872,Git,1,Инструмент,basic,development,ПК-1,06.001_A
